text,is_generated
"Men når det kommer til at navigere i det etiske minefelt, som vores samtid tilbyder, står den kunstige intelligens på bar bund. Den kan analysere data, genkende mønstre og endda udarbejde prognoser med en nøjagtighed, der ofte overgår menneskets. Men hvad sker der, når vi spørger den om ret og forkert? En fremtrædende ekspert på området, Dr. Sørensen, fortæller: ""Etik kan ikke kodes. Det kan ikke reduceres til binære valg. Vores moralske kompas er dybt forankret i menneskelige erfaringer, følelser og social interaktion"" - et område, hvor den kolde logik fra ones og zeros endnu ikke kan trænge ind.",1
"Ifølge eksperter i computer science kommer den egentlige værdi af kunstig intelligens sig af dens evne til at behandle og analysere enorme datamængder hurtigere end et menneske nogensinde kunne. ""Hvis vi ser bort fra Hollywoods fantasier, så er AI's sande kraft ikke i sin 'intelligens', men i dens hastighed og nøjagtighed"", fortæller Dr. Martin Jensen, en førende forsker ved DTU Compute.",1
"Rusture på fire dage eller over en weekend. Rusture med eller uden alkohol. I hytter med overnatning eller bare på campus. Hvor samtalesproget er dansk, eller hvor det er engelsk.",0
"Tilbage i 1940 erne introducerede den amerikanske sciencefiction-forfatter Isaac Asimov sine tre robotlove. Robotter må aldrig gøre et menneske fortræd, de skal adlyde ordrer givet af mennesker, og de skal beskytte deres egen eksistens så længe det ikke er i konflikt med de to første love. Nu har Kina så introduceret en fjerde lov for robotter: De skal adlyde og være loyale over for kommunistpartiet.",0
"Det kontroversielle spørgsmål om militære leders rejseudgifter rejser spørgsmål om troværdighed og ledelsesmoral i forsvaret. En tidligere højtstående officer udtaler: ""Det er dybt bekymrende, at ledelsens adfærd kan true tilliden til forsvarets beslutningsproces og integritet.""",1
"I det græsset gror særlig grønt, hvor ægteparret Joseph og Ebony holder til, stiller naboerne sjældent spørgsmål. De er tilfredse med deres teknologiske underværker, og chatte med Ebony over hækken har næsten taget karakter af dagligdag. ""De er det sødeste par,"" fortæller naboen Pia Henriksen. ""Og Ebony? Hun er bare så hjælpsom og imødekommende næsten som den perfekte nabo."" Men bag den digitale facade gemmer der sig dybere spørgsmål om, hvilken indflydelse AI s rolle som en falsk menneskelighed kan have på samfundsnormer og interpersonelle relationer.",1
"Regeringen vil også tilføre Ukrainefonden flere penge. Det er en milliardstor fond, som blev præsenteret af et bredt flertal af Folketingets partier 15. marts i år. Den har til formål at finansiere den militære støtte til Ukraine. Ukrainefonden skal ifølge 2030-planen tilføres yderligere 23,5 milliarder kroner. 10,5 milliarder kroner tilføres i 2025, 7,4 milliarder kroner afsættes i 2026 og 5,6 milliarder kroner i 2027.",0
"Det skete tirsdag, efter at den amerikanske forfatter Jane Friedman havde klaget over, at fem udgivelser, hun bestemt ikke havde skrevet, havde hendes navn på bogryggen. Bøgerne var skrevet af kunstig intelligens, mente Friedman. De var også opført på den Amazon-ejede boganmeldelsesside Goodreads.",0
 Men det forhindrer os ikke i at knytte os emotionelt til kunstig intelligens vi er nemlig enormt gode til at fortolke alt muligt intentionelt ind i andre væseners handlinger. ,0
"Store dele af Europa, Nordamerika og Asien lider lige nu under en ekstrem varme med temperaturer mange steder over 40 grader celsius. El Ni o-vejrfænomenet får meteorologer til at spå endnu højere temperaturer næste år. Hedebølgerne slutter dog ikke her. Verdens førende klimaforskere forventer nemlig endnu mere ekstremt varmt vejr i de kommende årtier forårsaget af den menneskeskabte globale opvarmning.",0
"""Det er afgørende, at vi gør en indsats for at skabe bæredygtige løsninger,"" påpeger klimaekspert Anna Sørensen. ""Selvom der kan være udfordringer undervejs, er det vigtigt at huske på, at enhver lille fremskridt tæller i kampen mod klimaforandringerne.""",1
"Da budgettet blev fremlagt, kunne jeg ikke undgå at bemærke det gamle spil; lidt til alle for at sikre sig hver en stemme. ""Hver generation har sine udfordringer, men denne manglende vilje til at tænke stort for fremtiden er skuffende,"" sagde den erfarne politiker Johanne Schmidt-Nielsen, da jeg spurgte hende om hendes tanker. Regeringens plan syntes mere at være en øvelse i balancekunst end en modig strategi for fremtiden. ",1
"Men da den 75-årige skuespiller, forfatter og instruktør blev vidne til en øjeblikkelig positiv udvikling i det unge menneske, som ellers altid havde haft det meget svært, var han ikke længere i tvivl om, at valget var rigtigt. ",0
"Mens Jan Grarup strides om sit ry, påpeger graverchefens rapport en række kritisable arbejdsmetoder. Fotografens næsten rebelske tilgang har bragt adskillige historier til live, men til hvilken pris for journalistikkens etik?",1
"The Beatles er ikke alene om at udgive posthum musik. Gamle noter og kunstig intelligens har tilsammen skabt et nyt, gammelt Kim Larsen-nummer, som vi her kan bringe teksten til med eneret for ATS. Livets mælkejunge",0
"Anmelderen hos det amerikanske magasin Rolling Stone beskriver sangen som det sidste mesterværk, som The Beatles - og deres fans - fortjener .",0
"Kunstig intelligens er kommet for at blive og kan bidrage til at løse mange af de udfordringer, der identificeres via demokratiske processer. Centralt i denne sammenhæng må være, at vi skal sikre, at retten til privatliv bliver værnet om i den digitale tidsalder. Vi skal sikre, at teknologi fremmer snarere end underminerer den samfundsudvikling, vi ønsker.",0
" Ved hjælp af machine learning algoritmer, der selv processerer data, red. analyserede Ekwunife 500 Twitter-opslag, der knyttede sig til fem skoleskyderier i USA mellem 2016-2018.",0
"""Musikken skaber broer, men den kan også bygge mure,"" sagde Spotifys topchef, Daniel Ek, under et nyligt interview. Ek benyttede lejligheden til at adressere den seneste tids kontrovers omkring platformens håndtering af musikindhold, der anses for at være stødende eller politisk ladet. ""Det er en konstant balancegang mellem at fremme kunstnerisk frihed og sikre, at vores platform ikke bliver et redskab for had og intolerance.""",1
"Den fejl er blevet rettet, så My Ai nu skriver, at man ikke må have sex med en person over 18 år, hvis man er under den seksuelle lavalder.",0
"Fagforeningen WGA repræsenterer omkring 11.500 film- og tv-forfattere. Strejken har varet næsten fem måneder, siden manuskriptforfatterne i maj nedlagde arbejdet. Søndag oplyste WGA, at man havde indgået en foreløbig treårig aftale med flere filmselskaber og streamingtjenester. Også Hollywoods skuespillere strejker, men der er onsdag ikke udsigt til, at den slutter, skriver Reuters.",0
" Værdierne i det liberale samfund baserer sig på den antagelse, at du har særlig privilegeret adgang til din egen indre verden af følelser og tanker og valg, og at ingen udover dig selv helt er i stand til at forstå dig. Det er derfor, at dine følelser er den højeste myndighed, ikke bare i dit liv, men også i politik og økonomi vælgerne ved bedst, kunden har altid ret. Og selv om neurovidenskaben har vist os, at den frie vilje slet ikke findes, havde begrebet alligevel en praktisk funktion i og med, at ingen var i stand til at forstå eller manipulere dine inderste følelser. Men med fusionen af bioteknologi og informationsteknologi og muligheden for at indsamle og systematisere enorme mængder data om hvert enkelt individ er vi meget tæt på det punkt, hvor et udefrakommende system er i stand til at forstå dine følelser bedre, end du selv er. Vi har allerede set glimt af det i forbindelse med den sidste epidemi af falske nyheder. ",0
"Midt i debatten om kunstig intelligens og dens plads i vores samfund står n ting lysende klart: frygten for det ukendte er altid til stede. En AI, der kan 'drømme', åbner ikke bare døren for utallige muligheder, men også for et væld af tvivlsspørgsmål. Hvis vi tillader AI at forme vores vision for fremtiden, hvem er det så, der holder tøjlerne? ""AI's potentiale er enormt, men det er vores ansvar at sikre, at teknologien tjener os og ikke omvendt,"" forklarer Maria, en aktivist i en teknologikritisk bevægelse. Denne diskurs om teknologisk dominans versus menneskelig kontrol er centralt i enhver samtale om AI's fremtid.",1
"Europa har i for lang tid næsten passivt accepteret hele techpakken fra USA og Kina, mener han, og siger, at det nu ikke længere går an, da det i stadig højere grad er afgørende, hvem der kontrollerer og ejer den digitale teknologi, og hvem der sætter standarderne og regulerer den. Skal det være Bruxelles, Washington eller Beijing, tre magtcentre, der har forskellige syn på overvågning, databeskyttelse og regulering?",0
"Vi skal tale om, at algoritmer er farvede. Fordi kunstige intelligenser lærer ved hjælp af statistik og data, er de kun så kloge, som de er blevet fodrede til at være. Algoritmer kan noget, og spørgsmålet er, om vi kan stole på dem. Er der ikke også fordomme på spil hos algoritmer, vil de ikke sælge dig noget, vil de ikke have dig til at mene noget?",0
"Der var engang to venner, Arnold og Robert, der drømte om at bygge deres helt egen verden. En verden, hvor de var guderne, og menneskene i den var skabt i deres eget billede. Og det gjorde de så.",0
" Vi skal ikke konkurrere på hurtighed, men derimod på at få mennesket og de etiske overvejelser med i udviklingen, siger hun.",0
"Rusland varslede i maj, at landet ville trække sig fra nedrustningsaftalen. Tirsdag har Rusland annonceret, at beslutningen er ført ud i livet. Nato fordømmer Ruslands beslutning om at trække sig fra den historiske aftale, fremgår det af udtalelsen.",0
"Han er helt sikker på, at Ebony genkender ham og ved, hvem han er. Hun har personlighed og noget, der minder om en sjæl, forklarer han.",0
" Vi har besluttet os for at danne et nyt parti, fordi vi er overbeviste om, at tingene ikke kan fortsætte, som de er lige nu , siger hun ifølge dpa ved lanceringen i Berlin. Ellers kan vi formentlig ikke genkende vores land om ti år . I Forbundsdagen mandag er hun kommet med en særdeles hård kritik mod den socialdemokratiske forbundskansler Olaf Scholz regering. Blandt andet har hun kritiseret sanktioner mod Rusland. De bidrager ifølge hende til høje energiomkostninger. Samtidig siger hun, at ureguleret migration skaber problemer på tyske skoler. 54-årige Wagenknecht er en veteran i tysk politik og på venstrefløjen.",0
" Det er som regel således, at nye teknologier udfordrer det eksisterende retsgrundlag, og at det tager noget tid, inden stater og akademikere bliver enige om, hvordan de nye teknologier reguleres. Nogle gange er der behov for nye retlige instrumenter såsom konventioner, og andre gange finder man ud af, at de eksisterende regler sådan set er tilstrækkelige til at regulere den nye teknologi. Han fremhæver et eksempel:",0
" Hvis vi for eksempel åbent siger, at vi gerne vil bevæge os hen mod en universel basisindkomst af en art, så sætter det med det samme debatten i en helt anden kontekst. Så skulle man starte med at se på alle applikationerne: Algoritmer, automatisering, maskinlæring, kunstig intelligens og robotificering og få dem til at producere de betingelser, der skal til for at en universel basisindkomst bliver realistisk i morgen. Det handler ikke kun om kontrol over beslutningsprocessen det handler om projektet. ",0
"Kan det virkelig passe, at vi slet ikke har anbefalet Blodbold, den indignerede Ekstra Bladet-podcast om VM i Qatar? Ja, det kan det, men det skal være løgn, for det er et helt vidunderligt stykke fortællende og undersøgende journalistik.",0
"Muligheden for misbrug bør ikke lede os til at forbyde GTP-3. Vi forbyder heller ikke kager, knive og whisky, fordi forkert brug af alle tre kan være farlig. Men vi er nødt til at drøfte, om det skal være op til den enkelte at værne sig mod eventuel manipulation, eller om det er et ansvar, vi vil løfte i fællesskab. For eksempel ved at gøre det lovpligtigt at anføre, om et givent stykke kommunikation er produceret og afsendt af en robot.",0
" Det er i høj grad virksomheder og konsulenthuse, der har været med til at hype kunstig intelligens, siger Kristoffer Stensbo-Smidt, der peger på, at IBM s berømte bud på et intelligent system Watson ikke har kunnet levere.",0
